Hospital_ID,Date,City,Department,Ward,ICU_Beds,General_Beds,Emergency_Beds,Occupied_Beds,Available_Beds,Admissions,Discharges,Doctors,Nurses,Staff_On_Duty,Average_Length_of_Stay,Emergency_Cases,Covid_Cases,Weather,Holiday,Season,Bed_Occupancy_Rate
HOSP-010,2024-07-26,Rawalpindi,Surgical,Surgical Ward,32,73,44,106,43,40.0,31,10.0,37.0,66.0,6.26,39.0,3.0,Hot,No,Summer,71.14
HOSP-010,2024-07-27,Rawalpindi,Surgical,Surgical Ward,29,58,23,70,40,14.0,1,7.0,23.0,44.0,,32.0,2.0,Hot,No,Summer,63.64
HOSP-010,2024-07-28,Rawalpindi,Surgical,Surgical Ward,32,69,45,93,53,26.0,28,8.0,33.0,61.0,5.89,35.0,3.0,Hot,No,Summer,63.7
HOSP-010,2024-07-29,Rawalpindi,Surgical,Surgical Ward,31,57,51,94,45,26.0,20,8.0,29.0,58.0,3.4,35.0,1.0,Hot,No,Summer,67.63
HOSP-010,2024-07-30,Rawalpindi,Surgical,Surgical Ward,18,119,31,127,41,19.0,23,10.0,37.0,68.0,3.95,31.0,1.0,Rainy,No,Summer,75.6
HOSP-010,2024-07-31,Rawalpindi,Surgical,Surgical Ward,18,90,19,88,39,24.0,17,7.0,30.0,48.0,4.82,24.0,3.0,Hot,No,Summer,69.29
HOSP-010,2024-08-01,Rawalpindi,Surgical,Surgical Ward,40,107,19,111,55,27.0,33,10.0,36.0,69.0,,31.0,2.0,Hot,No,Summer,66.87
HOSP-010,2024-08-02,Rawalpindi,Surgical,Surgical Ward,20,72,41,90,43,29.0,33,8.0,30.0,53.0,4.84,27.0,1.0,Hot,No,Summer,67.67
HOSP-010,2024-08-03,Rawalpindi,Surgical,Surgical Ward,24,82,46,75,77,,28,9.0,36.0,62.0,4.24,24.0,3.0,Clear,No,Summer,49.34
HOSP-010,2024-08-04,Rawalpindi,Surgical,Surgical Ward,36,109,54,118,81,38.0,37,13.0,53.0,91.0,4.04,28.0,1.0,Hot,No,Summer,59.3
HOSP-010,2024-08-05,Rawalpindi,Surgical,Surgical Ward,28,61,20,74,35,15.0,16,7.0,29.0,47.0,5.46,43.0,0.0,Clear,No,Summer,67.89
HOSP-010,2024-08-06,Rawalpindi,Surgical,Surgical Ward,30,63,51,89,55,32.0,28,9.0,37.0,60.0,4.61,,3.0,Hot,No,Summer,61.81
HOSP-010,2024-08-07,Rawalpindi,Surgical,Surgical Ward,19,111,43,134,39,12.0,3,13.0,37.0,76.0,2.96,37.0,3.0,Hot,No,Summer,77.46
HOSP-010,2024-08-08,Rawalpindi,Surgical,Surgical Ward,36,112,51,111,88,23.0,30,12.0,53.0,,3.86,38.0,0.0,Clear,No,Summer,55.78
HOSP-010,2024-08-09,Rawalpindi,Surgical,Surgical Ward,31,76,21,91,37,27.0,19,10.0,28.0,55.0,4.82,24.0,0.0,Rainy,No,Summer,71.09
HOSP-010,2024-08-10,Rawalpindi,Surgical,Surgical Ward,36,112,34,121,61,25.0,34,13.0,38.0,73.0,,27.0,3.0,Hot,No,Summer,66.48
HOSP-010,2024-08-11,,Surgical,Surgical Ward,16,103,53,107,65,27.0,22,11.0,46.0,72.0,,33.0,2.0,Rainy,No,Summer,62.21
HOSP-010,2024-08-12,Rawalpindi,Surgical,Surgical Ward,20,93,19,90,42,20.0,20,9.0,31.0,55.0,6.03,20.0,1.0,Hot,No,Summer,68.18
HOSP-010,2024-08-13,Rawalpindi,Surgical,Surgical Ward,27,82,45,109,45,22.0,26,9.0,36.0,67.0,,23.0,2.0,Stormy,No,Summer,70.78
HOSP-010,2024-08-14,Rawalpindi,Surgical,Surgical Ward,33,100,36,117,52,36.0,29,10.0,43.0,74.0,6.83,29.0,3.0,Clear,Yes,Summer,69.23
HOSP-010,2024-08-15,Rawalpindi,Surgical,Surgical Ward,19,66,24,65,44,10.0,20,7.0,29.0,49.0,3.23,,2.0,,No,Summer,59.63
HOSP-010,2024-08-16,Rawalpindi,Surgical,Surgical Ward,18,124,45,126,61,,34,12.0,,82.0,,24.0,5.0,Clear,No,Summer,67.38
HOSP-010,2024-08-17,Rawalpindi,Surgical,Surgical Ward,40,68,28,83,53,22.0,18,10.0,30.0,45.0,3.27,24.0,0.0,Hot,No,Summer,61.03
HOSP-010,2024-08-18,Rawalpindi,Surgical,Surgical Ward,38,127,40,123,82,27.0,25,16.0,47.0,,4.73,31.0,2.0,Rainy,No,Summer,60.0
HOSP-010,2024-08-19,Rawalpindi,Surgical,Surgical Ward,16,65,47,99,29,14.0,3,8.0,25.0,45.0,,19.0,2.0,Stormy,No,Summer,77.34
HOSP-010,2024-08-20,Rawalpindi,Surgical,Surgical Ward,19,68,46,93,40,21.0,6,9.0,31.0,61.0,,30.0,2.0,Hot,No,Summer,69.92
HOSP-010,2024-08-21,Rawalpindi,Surgical,Surgical Ward,18,70,26,71,43,13.0,13,8.0,23.0,48.0,4.19,38.0,1.0,Hot,No,Summer,62.28
HOSP-010,2024-08-22,Rawalpindi,Surgical,Surgical Ward,31,110,29,124,46,9.0,4,10.0,,80.0,3.06,19.0,5.0,Hot,No,Summer,72.94
HOSP-010,2024-08-23,Rawalpindi,Surgical,Surgical Ward,40,56,27,74,49,26.0,28,8.0,35.0,54.0,3.37,30.0,0.0,Hot,No,Summer,60.16
HOSP-010,2024-08-24,Rawalpindi,Surgical,Surgical Ward,40,113,34,102,85,13.0,1,11.0,39.0,75.0,4.25,22.0,0.0,Clear,No,Summer,54.55
HOSP-010,2024-08-25,Rawalpindi,Surgical,Surgical Ward,22,60,20,60,42,13.0,4,8.0,20.0,37.0,2.36,33.0,6.0,Clear,No,Summer,58.82
HOSP-010,2024-08-26,Rawalpindi,Surgical,Surgical Ward,30,103,27,102,58,13.0,19,11.0,45.0,79.0,4.83,22.0,2.0,Clear,No,Summer,63.75
HOSP-010,2024-08-27,Rawalpindi,Surgical,Surgical Ward,32,100,23,102,53,27.0,33,11.0,32.0,69.0,3.81,18.0,7.0,Hot,No,Summer,65.81
HOSP-010,2024-08-28,Rawalpindi,Surgical,Surgical Ward,27,128,19,116,58,21.0,32,12.0,39.0,70.0,5.34,20.0,3.0,Clear,No,Summer,66.67
HOSP-010,2024-08-29,Rawalpindi,Surgical,Surgical Ward,18,120,51,121,68,28.0,27,12.0,53.0,86.0,,37.0,2.0,Clear,No,Summer,64.02
HOSP-010,2024-08-30,Rawalpindi,Surgical,Surgical Ward,20,84,48,85,67,12.0,4,9.0,34.0,61.0,,30.0,7.0,Hot,No,Summer,55.92
HOSP-010,2024-08-31,Rawalpindi,Surgical,Surgical Ward,18,62,49,73,56,27.0,17,7.0,31.0,47.0,4.76,31.0,4.0,Clear,No,Summer,56.59
HOSP-010,2024-09-01,Rawalpindi,Surgical,Surgical Ward,21,96,35,85,67,25.0,26,9.0,32.0,63.0,3.75,17.0,8.0,Clear,No,Autumn,55.92
HOSP-010,2024-09-02,Rawalpindi,Surgical,Surgical Ward,39,60,40,95,44,24.0,31,9.0,33.0,54.0,2.7,30.0,3.0,Rainy,No,Autumn,68.35
HOSP-010,2024-09-03,Rawalpindi,Surgical,Surgical Ward,23,62,50,86,49,23.0,21,8.0,37.0,65.0,3.61,9.0,5.0,Clear,No,Autumn,63.7
HOSP-010,2024-09-04,Rawalpindi,Surgical,Surgical Ward,40,56,48,87,57,15.0,12,10.0,32.0,61.0,3.82,28.0,,Clear,No,Autumn,60.42
HOSP-010,2024-09-05,Rawalpindi,Surgical,Surgical Ward,34,96,38,110,58,23.0,20,11.0,34.0,66.0,4.13,27.0,10.0,Foggy,No,Autumn,65.48
HOSP-010,2024-09-06,Rawalpindi,Surgical,Surgical Ward,26,59,38,74,49,22.0,31,8.0,25.0,49.0,4.28,34.0,6.0,Clear,No,Autumn,60.16
HOSP-010,2024-09-07,Rawalpindi,Surgical,Surgical Ward,31,81,25,79,58,33.0,28,8.0,27.0,54.0,3.8,32.0,14.0,Clear,No,Autumn,57.66
HOSP-010,2024-09-08,Rawalpindi,Surgical,Surgical Ward,31,61,29,76,45,26.0,25,7.0,26.0,48.0,4.32,26.0,3.0,,No,Autumn,62.81
HOSP-010,2024-09-09,Rawalpindi,Surgical,Surgical Ward,34,123,41,141,57,22.0,13,11.0,46.0,74.0,4.09,25.0,7.0,Stormy,No,Autumn,71.21
HOSP-010,2024-09-10,Rawalpindi,Surgical,Surgical Ward,30,60,32,75,47,23.0,15,9.0,29.0,59.0,3.76,35.0,,Hot,No,Autumn,61.48
HOSP-010,2024-09-11,Rawalpindi,Surgical,Surgical Ward,23,105,26,111,43,51.0,37,10.0,31.0,65.0,4.14,42.0,14.0,Rainy,No,Autumn,72.08
HOSP-010,2024-09-12,Rawalpindi,Surgical,Surgical Ward,27,64,33,69,55,28.0,20,7.0,32.0,61.0,2.16,23.0,8.0,Clear,No,Autumn,55.65
HOSP-010,2024-09-13,Rawalpindi,Surgical,Surgical Ward,20,56,46,94,28,21.0,23,8.0,34.0,55.0,5.01,25.0,8.0,Rainy,No,Autumn,77.05
HOSP-010,2024-09-14,Rawalpindi,Surgical,Surgical Ward,22,70,23,67,48,8.0,1,7.0,23.0,40.0,,,15.0,Clear,No,Autumn,58.26
HOSP-010,2024-09-15,Rawalpindi,Surgical,Surgical Ward,37,77,39,98,55,31.0,39,10.0,34.0,71.0,4.65,25.0,7.0,Stormy,No,Autumn,64.05
HOSP-010,2024-09-16,Rawalpindi,Surgical,Surgical Ward,31,111,34,136,40,19.0,21,13.0,46.0,79.0,,17.0,12.0,Foggy,No,Autumn,77.27
HOSP-010,2024-09-17,Rawalpindi,Surgical,Surgical Ward,32,72,50,109,45,17.0,17,11.0,35.0,64.0,4.08,,13.0,Rainy,No,Autumn,70.78
HOSP-010,2024-09-18,Rawalpindi,Surgical,Surgical Ward,41,93,51,119,66,35.0,31,12.0,39.0,76.0,2.51,31.0,12.0,Clear,No,Autumn,64.32
HOSP-010,2024-09-19,,Surgical,Surgical Ward,23,91,47,111,50,30.0,26,9.0,44.0,71.0,3.12,20.0,,Rainy,No,Autumn,68.94
HOSP-010,2024-09-20,Rawalpindi,Surgical,Surgical Ward,24,76,23,101,22,19.0,17,8.0,28.0,49.0,,27.0,18.0,Rainy,No,Autumn,82.11
HOSP-010,2024-09-21,Rawalpindi,Surgical,Surgical Ward,33,111,35,117,62,30.0,27,12.0,45.0,84.0,5.64,43.0,10.0,Hot,No,Autumn,65.36
HOSP-010,2024-09-22,Rawalpindi,Surgical,Surgical Ward,29,86,29,80,64,28.0,25,9.0,31.0,56.0,5.87,22.0,13.0,Clear,No,Autumn,55.56
HOSP-010,2024-09-23,Rawalpindi,Surgical,Surgical Ward,41,113,33,121,66,16.0,12,13.0,42.0,,5.6,26.0,8.0,Clear,No,Autumn,64.71
HOSP-010,2024-09-24,Rawalpindi,Surgical,Surgical Ward,32,122,31,130,55,34.0,38,11.0,45.0,77.0,4.13,32.0,12.0,Rainy,No,Autumn,70.27
HOSP-010,2024-09-25,Rawalpindi,Surgical,Surgical Ward,24,115,48,141,46,30.0,43,12.0,37.0,71.0,5.38,21.0,11.0,Stormy,No,Autumn,75.4
HOSP-010,2024-09-26,Rawalpindi,Surgical,Surgical Ward,27,70,26,78,45,25.0,33,7.0,32.0,59.0,2.17,24.0,16.0,Clear,No,Autumn,63.41
HOSP-010,2024-09-27,Rawalpindi,Surgical,Surgical Ward,18,101,50,108,61,16.0,13,11.0,34.0,69.0,5.92,26.0,13.0,Foggy,No,Autumn,63.91
HOSP-010,2024-09-28,Rawalpindi,Surgical,Surgical Ward,30,72,32,79,55,10.0,1,9.0,31.0,56.0,2.62,24.0,17.0,Clear,No,Autumn,58.96
HOSP-010,2024-09-29,Rawalpindi,Surgical,Surgical Ward,40,83,27,102,48,17.0,11,10.0,30.0,57.0,,27.0,21.0,Foggy,No,Autumn,68.0
HOSP-010,2024-09-30,Rawalpindi,Surgical,Surgical Ward,41,60,19,80,40,20.0,24,7.0,28.0,50.0,5.53,23.0,16.0,Foggy,No,Autumn,66.67
HOSP-010,2024-10-01,Rawalpindi,Surgical,Surgical Ward,26,78,38,98,44,20.0,20,9.0,38.0,66.0,4.5,29.0,23.0,Foggy,No,Autumn,69.01
HOSP-010,2024-10-02,Rawalpindi,Surgical,Surgical Ward,39,67,54,109,51,24.0,19,12.0,,77.0,4.33,28.0,10.0,Clear,No,Autumn,68.12
HOSP-010,2024-10-03,Rawalpindi,Surgical,Surgical Ward,37,121,43,147,54,37.0,26,13.0,41.0,72.0,3.76,29.0,,Rainy,No,Autumn,73.13
HOSP-010,2024-10-04,Rawalpindi,Surgical,Surgical Ward,36,58,26,82,38,17.0,21,7.0,29.0,48.0,5.35,,17.0,Rainy,No,Autumn,68.33
HOSP-010,2024-10-05,Rawalpindi,Surgical,Surgical Ward,27,88,50,100,65,18.0,8,10.0,33.0,64.0,,11.0,11.0,Clear,No,Autumn,60.61
HOSP-010,2024-10-06,Rawalpindi,Surgical,Surgical Ward,33,93,20,90,56,18.0,12,11.0,39.0,68.0,3.61,31.0,,Clear,No,Autumn,61.64
HOSP-010,2024-10-07,Rawalpindi,Surgical,Surgical Ward,41,91,50,117,65,35.0,37,13.0,44.0,74.0,4.92,28.0,,Clear,No,Autumn,64.29
HOSP-010,2024-10-08,Rawalpindi,Surgical,Surgical Ward,23,80,46,87,62,15.0,1,11.0,36.0,62.0,4.39,29.0,21.0,Clear,No,Autumn,58.39
HOSP-010,2024-10-09,Rawalpindi,Surgical,Surgical Ward,31,128,20,114,65,20.0,13,13.0,48.0,83.0,5.1,24.0,7.0,Clear,No,Autumn,63.69
HOSP-010,2024-10-10,Rawalpindi,Surgical,Surgical Ward,35,109,49,140,53,32.0,40,15.0,53.0,95.0,3.86,26.0,12.0,Foggy,No,Autumn,72.54
HOSP-010,2024-10-11,Rawalpindi,Surgical,Surgical Ward,41,77,41,112,47,29.0,29,10.0,40.0,71.0,3.83,38.0,15.0,Stormy,No,Autumn,70.44
HOSP-010,2024-10-12,Rawalpindi,Surgical,Surgical Ward,26,58,32,71,45,,19,8.0,29.0,46.0,,15.0,12.0,,No,Autumn,61.21
HOSP-010,2024-10-13,Rawalpindi,Surgical,Surgical Ward,28,128,29,105,80,19.0,19,10.0,37.0,68.0,4.69,26.0,,Clear,No,Autumn,56.76
HOSP-010,2024-10-14,Rawalpindi,Surgical,Surgical Ward,29,77,49,96,59,33.0,31,9.0,32.0,59.0,5.29,34.0,10.0,Clear,No,Autumn,61.94
HOSP-010,2024-10-15,Rawalpindi,Surgical,Surgical Ward,22,95,25,106,36,28.0,35,9.0,38.0,59.0,,37.0,11.0,Rainy,No,Autumn,74.65
HOSP-010,2024-10-16,Rawalpindi,Surgical,Surgical Ward,24,56,23,65,38,8.0,1,7.0,23.0,43.0,5.15,16.0,8.0,Clear,No,Autumn,63.11
HOSP-010,2024-10-17,Rawalpindi,Surgical,Surgical Ward,37,80,47,115,49,25.0,23,12.0,33.0,64.0,3.81,26.0,12.0,Hot,No,Autumn,70.12
HOSP-010,2024-10-18,Rawalpindi,Surgical,Surgical Ward,22,69,49,98,42,26.0,32,10.0,28.0,60.0,,8.0,11.0,Rainy,No,Autumn,70.0
HOSP-010,2024-10-19,Rawalpindi,Surgical,Surgical Ward,18,122,25,109,56,27.0,24,11.0,35.0,69.0,,37.0,13.0,Clear,No,Autumn,66.06
HOSP-010,2024-10-20,Rawalpindi,Surgical,Surgical Ward,19,58,33,64,46,11.0,24,6.0,29.0,42.0,2.98,17.0,7.0,Rainy,No,Autumn,58.18
HOSP-010,2024-10-21,Rawalpindi,Surgical,Surgical Ward,29,83,34,110,36,11.0,5,9.0,29.0,51.0,,30.0,10.0,Foggy,No,Autumn,75.34
HOSP-010,2024-10-22,Rawalpindi,Surgical,Surgical Ward,38,93,51,120,62,,25,11.0,45.0,75.0,,31.0,16.0,Clear,No,Autumn,65.93
HOSP-010,2024-10-23,Rawalpindi,Surgical,Surgical Ward,38,116,26,125,55,31.0,19,12.0,35.0,80.0,2.52,25.0,14.0,Foggy,No,Autumn,69.44
HOSP-010,2024-10-24,Rawalpindi,Surgical,Surgical Ward,18,72,26,76,40,16.0,16,7.0,23.0,44.0,5.6,38.0,21.0,Hot,No,Autumn,65.52
HOSP-010,2024-10-25,Rawalpindi,Surgical,Surgical Ward,35,102,52,115,74,24.0,19,11.0,38.0,68.0,3.81,34.0,10.0,Clear,No,Autumn,60.85
HOSP-010,2024-10-26,Rawalpindi,Surgical,Surgical Ward,31,105,48,113,71,21.0,37,11.0,42.0,76.0,5.18,27.0,13.0,Rainy,No,Autumn,61.41
HOSP-010,2024-10-27,Rawalpindi,Surgical,Surgical Ward,22,59,48,76,53,14.0,16,9.0,33.0,54.0,3.7,30.0,7.0,Clear,No,Autumn,58.91
HOSP-010,2024-10-28,Rawalpindi,Surgical,Surgical Ward,30,63,25,71,47,22.0,20,8.0,32.0,54.0,,32.0,5.0,Clear,No,Autumn,60.17
HOSP-010,2024-10-29,Rawalpindi,Surgical,Surgical Ward,16,95,20,79,52,10.0,1,8.0,30.0,56.0,3.09,24.0,7.0,Clear,No,Autumn,60.31
HOSP-010,2024-10-30,Rawalpindi,Surgical,Surgical Ward,36,74,18,92,36,27.0,28,7.0,30.0,54.0,,,10.0,Rainy,No,Autumn,71.88
HOSP-010,2024-10-31,Rawalpindi,Surgical,Surgical Ward,30,65,53,103,45,25.0,26,10.0,36.0,65.0,,28.0,8.0,Clear,No,Autumn,69.59
HOSP-010,2024-11-01,Rawalpindi,Surgical,Surgical Ward,39,68,41,103,45,24.0,17,10.0,36.0,67.0,,14.0,9.0,Rainy,No,Autumn,69.59
HOSP-010,2024-11-02,,Surgical,Surgical Ward,23,127,54,128,76,34.0,20,15.0,44.0,83.0,6.08,30.0,5.0,Rainy,No,Autumn,62.75
HOSP-010,2024-11-03,Rawalpindi,Surgical,Surgical Ward,18,58,46,69,53,14.0,5,9.0,30.0,47.0,4.08,30.0,3.0,Clear,No,Autumn,56.56
HOSP-010,2024-11-04,Rawalpindi,Surgical,Surgical Ward,36,68,42,93,53,24.0,25,10.0,33.0,62.0,,23.0,4.0,Clear,No,Autumn,63.7
HOSP-010,2024-11-05,Rawalpindi,Surgical,Surgical Ward,16,67,45,79,49,32.0,35,8.0,26.0,51.0,2.51,31.0,8.0,Clear,No,Autumn,61.72
HOSP-010,2024-11-06,Rawalpindi,Surgical,Surgical Ward,19,72,46,84,53,28.0,26,8.0,28.0,54.0,6.01,24.0,7.0,Foggy,No,Autumn,61.31
HOSP-010,2024-11-07,Rawalpindi,Surgical,Surgical Ward,16,77,49,100,42,35.0,20,8.0,28.0,61.0,2.98,32.0,2.0,Clear,No,Autumn,70.42
HOSP-010,2024-11-08,Rawalpindi,Surgical,Surgical Ward,39,101,43,110,73,19.0,19,11.0,48.0,84.0,,26.0,9.0,Rainy,No,Autumn,60.11
HOSP-010,2024-11-09,Rawalpindi,Surgical,Surgical Ward,38,86,27,103,48,32.0,18,11.0,32.0,66.0,3.5,,2.0,Foggy,No,Autumn,68.21
HOSP-010,2024-11-10,Rawalpindi,Surgical,Surgical Ward,29,75,53,89,68,32.0,34,10.0,37.0,66.0,,21.0,2.0,Clear,No,Autumn,56.69
HOSP-010,2024-11-11,Rawalpindi,Surgical,Surgical Ward,41,101,43,120,65,34.0,30,14.0,36.0,65.0,5.7,23.0,3.0,,No,Autumn,64.86
HOSP-010,2024-11-12,Rawalpindi,Surgical,Surgical Ward,34,101,40,111,64,24.0,26,11.0,39.0,78.0,1.8,18.0,0.0,,No,Autumn,63.43
HOSP-010,2024-11-13,Rawalpindi,Surgical,Surgical Ward,25,95,46,120,46,19.0,17,12.0,33.0,69.0,,18.0,0.0,Rainy,No,Autumn,72.29
HOSP-010,2024-11-14,Rawalpindi,Surgical,Surgical Ward,30,103,39,91,81,24.0,24,11.0,47.0,78.0,3.48,31.0,2.0,Clear,No,Autumn,52.91
HOSP-010,2024-11-15,Rawalpindi,Surgical,Surgical Ward,16,62,43,75,46,26.0,17,9.0,24.0,45.0,,31.0,1.0,Clear,No,Autumn,61.98
HOSP-010,2024-11-16,Rawalpindi,Surgical,Surgical Ward,30,86,40,88,68,25.0,7,9.0,36.0,66.0,4.23,22.0,4.0,Hot,No,Autumn,56.41
HOSP-010,2024-11-17,Rawalpindi,Surgical,Surgical Ward,18,91,46,87,68,30.0,29,12.0,38.0,65.0,3.84,26.0,0.0,,No,Autumn,56.13
HOSP-010,2024-11-18,Rawalpindi,Surgical,Surgical Ward,22,123,45,118,72,32.0,33,13.0,40.0,73.0,3.89,32.0,1.0,Rainy,No,Autumn,62.11
HOSP-010,2024-11-19,Rawalpindi,Surgical,Surgical Ward,38,78,31,94,53,15.0,6,9.0,35.0,59.0,3.54,34.0,3.0,Rainy,No,Autumn,63.95
HOSP-010,2024-11-20,Rawalpindi,Surgical,Surgical Ward,40,60,35,88,47,29.0,27,8.0,30.0,51.0,4.09,37.0,1.0,Foggy,No,Autumn,65.19
HOSP-010,2024-11-21,Rawalpindi,Surgical,Surgical Ward,16,98,51,108,57,16.0,16,10.0,33.0,59.0,4.13,26.0,1.0,Foggy,No,Autumn,65.45
HOSP-010,2024-11-22,Rawalpindi,Surgical,Surgical Ward,32,111,33,99,77,25.0,28,13.0,44.0,80.0,5.33,38.0,2.0,Clear,No,Autumn,56.25
HOSP-010,2024-11-23,Rawalpindi,Surgical,Surgical Ward,26,56,50,80,52,14.0,22,8.0,35.0,56.0,4.76,26.0,1.0,Clear,No,Autumn,60.61
HOSP-010,2024-11-24,Rawalpindi,Surgical,Surgical Ward,27,118,34,96,83,31.0,38,10.0,38.0,66.0,5.06,17.0,5.0,Rainy,No,Autumn,53.63
HOSP-010,2024-11-25,Rawalpindi,Surgical,Surgical Ward,28,118,23,101,68,11.0,24,13.0,34.0,76.0,2.96,30.0,1.0,,No,Autumn,59.76
HOSP-010,2024-11-26,Rawalpindi,Surgical,Surgical Ward,32,114,52,107,91,26.0,21,11.0,40.0,67.0,,24.0,2.0,Clear,No,Autumn,54.04
HOSP-010,2024-11-27,Rawalpindi,Surgical,Surgical Ward,40,113,40,111,82,25.0,24,13.0,,92.0,4.76,21.0,2.0,Clear,No,Autumn,57.51
HOSP-010,2024-11-28,Rawalpindi,Surgical,Surgical Ward,35,111,51,113,84,19.0,18,13.0,44.0,83.0,4.76,32.0,3.0,,No,Autumn,57.36
HOSP-010,2024-11-29,Rawalpindi,Surgical,Surgical Ward,29,93,46,101,67,21.0,17,11.0,,65.0,3.79,29.0,2.0,Hot,No,Autumn,60.12
HOSP-010,2024-11-30,Rawalpindi,Surgical,Surgical Ward,21,56,32,67,42,29.0,28,7.0,24.0,46.0,,48.0,3.0,Foggy,No,Autumn,61.47
HOSP-010,2024-12-01,Rawalpindi,Surgical,Surgical Ward,29,65,21,63,52,13.0,10,9.0,29.0,47.0,5.99,32.0,1.0,Rainy,No,Winter,54.78
HOSP-010,2024-12-02,Rawalpindi,Surgical,Surgical Ward,25,121,53,111,88,19.0,19,14.0,,,5.35,40.0,0.0,Clear,No,Winter,55.78
HOSP-010,2024-12-03,Rawalpindi,Surgical,Surgical Ward,31,125,50,123,83,19.0,14,14.0,49.0,,4.09,28.0,1.0,Clear,No,Winter,59.71
HOSP-010,2024-12-04,Rawalpindi,Surgical,Surgical Ward,34,97,53,106,78,22.0,22,13.0,47.0,85.0,2.87,24.0,4.0,Clear,No,Winter,57.61
HOSP-010,2024-12-05,Rawalpindi,Surgical,Surgical Ward,30,79,53,98,64,21.0,23,11.0,,77.0,3.8,33.0,1.0,Clear,No,Winter,60.49
HOSP-010,2024-12-06,Rawalpindi,Surgical,Surgical Ward,37,60,48,102,43,32.0,41,8.0,28.0,59.0,5.36,37.0,0.0,Stormy,No,Winter,70.34
HOSP-010,2024-12-07,Rawalpindi,Surgical,Surgical Ward,38,116,26,103,77,39.0,35,11.0,44.0,73.0,5.19,27.0,4.0,Foggy,No,Winter,57.22
HOSP-010,2024-12-08,Rawalpindi,Surgical,Surgical Ward,41,82,37,96,64,37.0,18,12.0,32.0,56.0,3.38,35.0,2.0,Clear,No,Winter,60.0
HOSP-010,2024-12-09,Rawalpindi,Surgical,Surgical Ward,16,125,34,108,67,29.0,22,13.0,34.0,70.0,3.34,18.0,2.0,Foggy,No,Winter,61.71
HOSP-010,2024-12-10,Rawalpindi,Surgical,Surgical Ward,21,70,51,94,48,34.0,34,9.0,30.0,49.0,,30.0,1.0,Stormy,No,Winter,66.2
HOSP-010,2024-12-11,Rawalpindi,Surgical,Surgical Ward,27,111,46,100,84,21.0,30,14.0,52.0,87.0,4.3,31.0,4.0,Foggy,No,Winter,54.35
HOSP-010,2024-12-12,Rawalpindi,Surgical,Surgical Ward,17,79,37,77,56,23.0,17,8.0,37.0,68.0,3.45,21.0,3.0,Clear,No,Winter,57.89
HOSP-010,2024-12-13,Rawalpindi,Surgical,Surgical Ward,18,106,33,99,58,17.0,16,11.0,34.0,69.0,2.32,32.0,1.0,Rainy,No,Winter,63.06
HOSP-010,2024-12-14,Rawalpindi,Surgical,Surgical Ward,18,103,19,81,59,27.0,13,9.0,27.0,45.0,3.49,41.0,1.0,Foggy,No,Winter,57.86
HOSP-010,2024-12-15,Rawalpindi,Surgical,Surgical Ward,36,119,47,116,86,28.0,23,14.0,50.0,88.0,3.98,22.0,3.0,,No,Winter,57.43
HOSP-010,2024-12-16,Rawalpindi,Surgical,Surgical Ward,30,118,52,111,89,21.0,14,13.0,51.0,81.0,4.64,40.0,2.0,Foggy,No,Winter,55.5
HOSP-010,2024-12-17,Rawalpindi,Surgical,Surgical Ward,33,77,42,106,46,,11,10.0,32.0,59.0,2.98,6.0,0.0,Foggy,No,Winter,69.74
HOSP-010,2024-12-18,Rawalpindi,Surgical,Surgical Ward,28,62,49,91,48,16.0,8,8.0,36.0,59.0,4.22,30.0,3.0,Clear,No,Winter,65.47
HOSP-010,2024-12-19,Rawalpindi,Surgical,Surgical Ward,33,115,19,108,59,30.0,26,11.0,38.0,71.0,3.28,24.0,2.0,Clear,No,Winter,64.67
HOSP-010,2024-12-20,Rawalpindi,Surgical,Surgical Ward,20,125,38,107,76,25.0,17,12.0,40.0,74.0,5.13,28.0,0.0,Clear,No,Winter,58.47
HOSP-010,2024-12-21,Rawalpindi,Surgical,Surgical Ward,17,73,53,83,60,24.0,21,8.0,32.0,65.0,,19.0,0.0,Hot,No,Winter,58.04
HOSP-010,2024-12-22,,Surgical,Surgical Ward,19,88,51,90,68,11.0,8,11.0,37.0,70.0,3.82,24.0,3.0,Rainy,No,Winter,56.96
HOSP-010,2024-12-23,Rawalpindi,Surgical,Surgical Ward,25,123,40,138,50,36.0,31,13.0,39.0,78.0,3.08,36.0,3.0,Stormy,No,Winter,73.4
HOSP-010,2024-12-24,Rawalpindi,Surgical,Surgical Ward,32,59,54,106,39,32.0,33,9.0,38.0,65.0,,31.0,1.0,Rainy,No,Winter,73.1
HOSP-010,2024-12-25,Rawalpindi,Surgical,Surgical Ward,17,97,23,102,35,30.0,36,10.0,33.0,62.0,4.99,,0.0,Foggy,Yes,Winter,74.45
HOSP-010,2024-12-26,Rawalpindi,Surgical,Surgical Ward,37,67,45,104,45,22.0,21,8.0,39.0,67.0,,22.0,3.0,Hot,No,Winter,69.8
HOSP-010,2024-12-27,Rawalpindi,Surgical,Surgical Ward,17,120,50,95,92,,33,11.0,38.0,72.0,5.82,39.0,3.0,Clear,No,Winter,50.8
HOSP-010,2024-12-28,Rawalpindi,Surgical,Surgical Ward,21,75,48,89,55,,33,9.0,29.0,58.0,3.23,28.0,5.0,Rainy,No,Winter,61.81
