Hospital_ID,Date,City,Department,Ward,ICU_Beds,General_Beds,Emergency_Beds,Occupied_Beds,Available_Beds,Admissions,Discharges,Doctors,Nurses,Staff_On_Duty,Average_Length_of_Stay,Emergency_Cases,Covid_Cases,Weather,Holiday,Season,Bed_Occupancy_Rate
HOSP-010,2024-09-25,Rawalpindi,Surgical,Surgical Ward,24.0,115.0,48.0,141.0,46.0,30.0,43.0,12.0,37.0,71.0,5.38,21.0,11.0,Stormy,No,Autumn,75.4
HOSP-010,2024-09-26,Rawalpindi,Surgical,Surgical Ward,27.0,70.0,26.0,78.0,45.0,25.0,33.0,7.0,32.0,59.0,2.17,24.0,16.0,Clear,No,Autumn,63.41
HOSP-010,2024-09-27,Rawalpindi,Surgical,Surgical Ward,18.0,101.0,50.0,108.0,61.0,16.0,13.0,11.0,34.0,69.0,5.92,26.0,13.0,Foggy,No,Autumn,63.91
HOSP-010,2024-09-28,Rawalpindi,Surgical,Surgical Ward,30.0,72.0,32.0,79.0,55.0,10.0,1.0,9.0,31.0,56.0,2.62,24.0,17.0,Clear,No,Autumn,58.96
HOSP-010,2024-09-29,Rawalpindi,Surgical,Surgical Ward,40.0,83.0,27.0,102.0,48.0,17.0,11.0,10.0,30.0,57.0,4.29,27.0,21.0,Foggy,No,Autumn,68.0
HOSP-010,2024-09-30,Rawalpindi,Surgical,Surgical Ward,41.0,60.0,19.0,80.0,40.0,20.0,24.0,7.0,28.0,50.0,5.53,23.0,16.0,Foggy,No,Autumn,66.67
HOSP-010,2024-10-01,Rawalpindi,Surgical,Surgical Ward,26.0,78.0,38.0,98.0,44.0,20.0,20.0,9.0,38.0,66.0,4.5,29.0,23.0,Foggy,No,Autumn,69.01
HOSP-010,2024-10-02,Rawalpindi,Surgical,Surgical Ward,39.0,67.0,54.0,109.0,51.0,24.0,19.0,12.0,41.69687386998344,77.0,4.33,28.0,10.0,Clear,No,Autumn,68.12
HOSP-010,2024-10-03,Rawalpindi,Surgical,Surgical Ward,37.0,121.0,43.0,147.0,54.0,37.0,26.0,13.0,41.0,72.0,3.76,29.0,13.5,Rainy,No,Autumn,73.13
HOSP-010,2024-10-04,Rawalpindi,Surgical,Surgical Ward,36.0,58.0,26.0,82.0,38.0,17.0,21.0,7.0,29.0,48.0,5.35,28.007838584257936,17.0,Rainy,No,Autumn,68.33
HOSP-010,2024-10-05,Rawalpindi,Surgical,Surgical Ward,27.0,88.0,50.0,100.0,65.0,18.0,8.0,10.0,33.0,64.0,4.29,11.0,11.0,Clear,No,Autumn,60.61
HOSP-010,2024-10-06,Rawalpindi,Surgical,Surgical Ward,33.0,93.0,20.0,90.0,56.0,18.0,12.0,11.0,39.0,68.0,3.61,31.0,14.333333333333334,Clear,No,Autumn,61.64
HOSP-010,2024-10-07,Rawalpindi,Surgical,Surgical Ward,41.0,91.0,50.0,117.0,65.0,35.0,37.0,13.0,44.0,74.0,4.92,28.0,17.666666666666668,Clear,No,Autumn,64.29
HOSP-010,2024-10-08,Rawalpindi,Surgical,Surgical Ward,23.0,80.0,46.0,87.0,62.0,15.0,1.0,11.0,36.0,62.0,4.39,29.0,21.0,Clear,No,Autumn,58.39
HOSP-010,2024-10-09,Rawalpindi,Surgical,Surgical Ward,31.0,128.0,20.0,114.0,65.0,20.0,13.0,13.0,48.0,83.0,5.1,24.0,7.0,Clear,No,Autumn,63.69
HOSP-010,2024-10-10,Rawalpindi,Surgical,Surgical Ward,35.0,109.0,49.0,140.0,53.0,32.0,40.0,15.0,53.0,95.0,3.86,26.0,12.0,Foggy,No,Autumn,72.54
HOSP-010,2024-10-11,Rawalpindi,Surgical,Surgical Ward,41.0,77.0,41.0,112.0,47.0,29.0,29.0,10.0,40.0,71.0,3.83,38.0,15.0,Stormy,No,Autumn,70.44
HOSP-010,2024-10-12,Rawalpindi,Surgical,Surgical Ward,26.0,58.0,32.0,71.0,45.0,17.791683785556405,19.0,8.0,29.0,46.0,4.29,15.0,12.0,Clear,No,Autumn,61.21
HOSP-010,2024-10-13,Rawalpindi,Surgical,Surgical Ward,28.0,128.0,29.0,105.0,80.0,19.0,19.0,10.0,37.0,68.0,4.69,26.0,11.0,Clear,No,Autumn,56.76
HOSP-010,2024-10-14,Rawalpindi,Surgical,Surgical Ward,29.0,77.0,49.0,96.0,59.0,33.0,31.0,9.0,32.0,59.0,5.29,34.0,10.0,Clear,No,Autumn,61.94
HOSP-010,2024-10-15,Rawalpindi,Surgical,Surgical Ward,22.0,95.0,25.0,106.0,36.0,28.0,35.0,9.0,38.0,59.0,4.29,37.0,11.0,Rainy,No,Autumn,74.65
HOSP-010,2024-10-16,Rawalpindi,Surgical,Surgical Ward,24.0,56.0,23.0,65.0,38.0,8.0,1.0,7.0,23.0,43.0,5.15,16.0,8.0,Clear,No,Autumn,63.11
HOSP-010,2024-10-17,Rawalpindi,Surgical,Surgical Ward,37.0,80.0,47.0,115.0,49.0,25.0,23.0,12.0,33.0,64.0,3.81,26.0,12.0,Hot,No,Autumn,70.12
HOSP-010,2024-10-18,Rawalpindi,Surgical,Surgical Ward,22.0,69.0,49.0,98.0,42.0,26.0,32.0,10.0,28.0,60.0,4.29,8.0,11.0,Rainy,No,Autumn,70.0
HOSP-010,2024-10-19,Rawalpindi,Surgical,Surgical Ward,18.0,122.0,25.0,109.0,56.0,27.0,24.0,11.0,35.0,69.0,4.29,37.0,13.0,Clear,No,Autumn,66.06
HOSP-010,2024-10-20,Rawalpindi,Surgical,Surgical Ward,19.0,58.0,33.0,64.0,46.0,11.0,24.0,6.0,29.0,42.0,2.98,17.0,7.0,Rainy,No,Autumn,58.18
HOSP-010,2024-10-21,Rawalpindi,Surgical,Surgical Ward,29.0,83.0,34.0,110.0,36.0,11.0,5.0,9.0,29.0,51.0,4.29,30.0,10.0,Foggy,No,Autumn,75.34
HOSP-010,2024-10-22,Rawalpindi,Surgical,Surgical Ward,38.0,93.0,51.0,120.0,62.0,27.144772992041283,25.0,11.0,45.0,75.0,4.29,31.0,16.0,Clear,No,Autumn,65.93
HOSP-010,2024-10-23,Rawalpindi,Surgical,Surgical Ward,38.0,116.0,26.0,125.0,55.0,31.0,19.0,12.0,35.0,80.0,2.52,25.0,14.0,Foggy,No,Autumn,69.44
HOSP-010,2024-10-24,Rawalpindi,Surgical,Surgical Ward,18.0,72.0,26.0,76.0,40.0,16.0,16.0,7.0,23.0,44.0,5.6,38.0,21.0,Hot,No,Autumn,65.52
HOSP-010,2024-10-25,Rawalpindi,Surgical,Surgical Ward,35.0,102.0,52.0,115.0,74.0,24.0,19.0,11.0,38.0,68.0,3.81,34.0,10.0,Clear,No,Autumn,60.85
HOSP-010,2024-10-26,Rawalpindi,Surgical,Surgical Ward,31.0,105.0,48.0,113.0,71.0,21.0,37.0,11.0,42.0,76.0,5.18,27.0,13.0,Rainy,No,Autumn,61.41
HOSP-010,2024-10-27,Rawalpindi,Surgical,Surgical Ward,22.0,59.0,48.0,76.0,53.0,14.0,16.0,9.0,33.0,54.0,3.7,30.0,7.0,Clear,No,Autumn,58.91
HOSP-010,2024-10-28,Rawalpindi,Surgical,Surgical Ward,30.0,63.0,25.0,71.0,47.0,22.0,20.0,8.0,32.0,54.0,4.29,32.0,5.0,Clear,No,Autumn,60.17
HOSP-010,2024-10-29,Rawalpindi,Surgical,Surgical Ward,16.0,95.0,20.0,79.0,52.0,10.0,1.0,8.0,30.0,56.0,3.09,24.0,7.0,Clear,No,Autumn,60.31
HOSP-010,2024-10-30,Rawalpindi,Surgical,Surgical Ward,36.0,74.0,18.0,92.0,36.0,27.0,28.0,7.0,30.0,54.0,4.29,29.928490230215772,10.0,Rainy,No,Autumn,71.88
HOSP-010,2024-10-31,Rawalpindi,Surgical,Surgical Ward,30.0,65.0,53.0,103.0,45.0,25.0,26.0,10.0,36.0,65.0,4.29,28.0,8.0,Clear,No,Autumn,69.59
HOSP-010,2024-11-01,Rawalpindi,Surgical,Surgical Ward,39.0,68.0,41.0,103.0,45.0,24.0,17.0,10.0,36.0,67.0,4.29,14.0,9.0,Rainy,No,Autumn,69.59
HOSP-010,2024-11-02,Lahore,Surgical,Surgical Ward,23.0,127.0,54.0,128.0,76.0,34.0,20.0,15.0,44.0,83.0,6.08,30.0,5.0,Rainy,No,Autumn,62.75
HOSP-010,2024-11-03,Rawalpindi,Surgical,Surgical Ward,18.0,58.0,46.0,69.0,53.0,14.0,5.0,9.0,30.0,47.0,4.08,30.0,3.0,Clear,No,Autumn,56.56
HOSP-010,2024-11-04,Rawalpindi,Surgical,Surgical Ward,36.0,68.0,42.0,93.0,53.0,24.0,25.0,10.0,33.0,62.0,4.29,23.0,4.0,Clear,No,Autumn,63.7
HOSP-010,2024-11-05,Rawalpindi,Surgical,Surgical Ward,16.0,67.0,45.0,79.0,49.0,32.0,35.0,8.0,26.0,51.0,2.51,31.0,8.0,Clear,No,Autumn,61.72
HOSP-010,2024-11-06,Rawalpindi,Surgical,Surgical Ward,19.0,72.0,46.0,84.0,53.0,28.0,26.0,8.0,28.0,54.0,6.01,24.0,7.0,Foggy,No,Autumn,61.31
HOSP-010,2024-11-07,Rawalpindi,Surgical,Surgical Ward,16.0,77.0,49.0,100.0,42.0,35.0,20.0,8.0,28.0,61.0,2.98,32.0,2.0,Clear,No,Autumn,70.42
HOSP-010,2024-11-08,Rawalpindi,Surgical,Surgical Ward,39.0,101.0,43.0,110.0,73.0,19.0,19.0,11.0,48.0,84.0,4.29,26.0,9.0,Rainy,No,Autumn,60.11
HOSP-010,2024-11-09,Rawalpindi,Surgical,Surgical Ward,38.0,86.0,27.0,103.0,48.0,32.0,18.0,11.0,32.0,66.0,3.5,30.35681099119023,2.0,Foggy,No,Autumn,68.21
HOSP-010,2024-11-10,Rawalpindi,Surgical,Surgical Ward,29.0,75.0,53.0,89.0,68.0,32.0,34.0,10.0,37.0,66.0,4.29,21.0,2.0,Clear,No,Autumn,56.69
HOSP-010,2024-11-11,Rawalpindi,Surgical,Surgical Ward,41.0,101.0,43.0,120.0,65.0,34.0,30.0,14.0,36.0,65.0,5.7,23.0,3.0,Clear,No,Autumn,64.86
HOSP-010,2024-11-12,Rawalpindi,Surgical,Surgical Ward,34.0,101.0,40.0,111.0,64.0,24.0,26.0,11.0,39.0,78.0,1.8,18.0,0.0,Clear,No,Autumn,63.43
HOSP-010,2024-11-13,Rawalpindi,Surgical,Surgical Ward,25.0,95.0,46.0,120.0,46.0,19.0,17.0,12.0,33.0,69.0,4.29,18.0,0.0,Rainy,No,Autumn,72.29
HOSP-010,2024-11-14,Rawalpindi,Surgical,Surgical Ward,30.0,103.0,39.0,91.0,81.0,24.0,24.0,11.0,47.0,78.0,3.48,31.0,2.0,Clear,No,Autumn,52.91
HOSP-010,2024-11-15,Rawalpindi,Surgical,Surgical Ward,16.0,62.0,43.0,75.0,46.0,26.0,17.0,9.0,24.0,45.0,4.29,31.0,1.0,Clear,No,Autumn,61.98
HOSP-010,2024-11-16,Rawalpindi,Surgical,Surgical Ward,30.0,86.0,40.0,88.0,68.0,25.0,7.0,9.0,36.0,66.0,4.23,22.0,4.0,Hot,No,Autumn,56.41
HOSP-010,2024-11-17,Rawalpindi,Surgical,Surgical Ward,18.0,91.0,46.0,87.0,68.0,30.0,29.0,12.0,38.0,65.0,3.84,26.0,0.0,Clear,No,Autumn,56.13
HOSP-010,2024-11-18,Rawalpindi,Surgical,Surgical Ward,22.0,123.0,45.0,118.0,72.0,32.0,33.0,13.0,40.0,73.0,3.89,32.0,1.0,Rainy,No,Autumn,62.11
HOSP-010,2024-11-19,Rawalpindi,Surgical,Surgical Ward,38.0,78.0,31.0,94.0,53.0,15.0,6.0,9.0,35.0,59.0,3.54,34.0,3.0,Rainy,No,Autumn,63.95
HOSP-010,2024-11-20,Rawalpindi,Surgical,Surgical Ward,40.0,60.0,35.0,88.0,47.0,29.0,27.0,8.0,30.0,51.0,4.09,37.0,1.0,Foggy,No,Autumn,65.19
HOSP-010,2024-11-21,Rawalpindi,Surgical,Surgical Ward,16.0,98.0,51.0,108.0,57.0,16.0,16.0,10.0,33.0,59.0,4.13,26.0,1.0,Foggy,No,Autumn,65.45
HOSP-010,2024-11-22,Rawalpindi,Surgical,Surgical Ward,32.0,111.0,33.0,99.0,77.0,25.0,28.0,13.0,44.0,80.0,5.33,38.0,2.0,Clear,No,Autumn,56.25
HOSP-010,2024-11-23,Rawalpindi,Surgical,Surgical Ward,26.0,56.0,50.0,80.0,52.0,14.0,22.0,8.0,35.0,56.0,4.76,26.0,1.0,Clear,No,Autumn,60.61
HOSP-010,2024-11-24,Rawalpindi,Surgical,Surgical Ward,27.0,118.0,34.0,96.0,83.0,31.0,38.0,10.0,38.0,66.0,5.06,17.0,5.0,Rainy,No,Autumn,53.63
HOSP-010,2024-11-25,Rawalpindi,Surgical,Surgical Ward,28.0,118.0,23.0,101.0,68.0,11.0,24.0,13.0,34.0,76.0,2.96,30.0,1.0,Clear,No,Autumn,59.76
HOSP-010,2024-11-26,Rawalpindi,Surgical,Surgical Ward,32.0,114.0,52.0,107.0,91.0,26.0,21.0,11.0,40.0,67.0,4.29,24.0,2.0,Clear,No,Autumn,54.04
HOSP-010,2024-11-27,Rawalpindi,Surgical,Surgical Ward,40.0,113.0,40.0,111.0,82.0,25.0,24.0,13.0,50.66928677733113,92.0,4.76,21.0,2.0,Clear,No,Autumn,57.51
HOSP-010,2024-11-28,Rawalpindi,Surgical,Surgical Ward,35.0,111.0,51.0,113.0,84.0,19.0,18.0,13.0,44.0,83.0,4.76,32.0,3.0,Clear,No,Autumn,57.36
HOSP-010,2024-11-29,Rawalpindi,Surgical,Surgical Ward,29.0,93.0,46.0,101.0,67.0,21.0,17.0,11.0,36.038666462700476,65.0,3.79,29.0,2.0,Hot,No,Autumn,60.12
HOSP-010,2024-11-30,Rawalpindi,Surgical,Surgical Ward,21.0,56.0,32.0,67.0,42.0,29.0,28.0,7.0,24.0,46.0,4.29,48.0,3.0,Foggy,No,Autumn,61.47
HOSP-010,2024-12-01,Rawalpindi,Surgical,Surgical Ward,29.0,65.0,21.0,63.0,52.0,13.0,10.0,9.0,29.0,47.0,5.99,32.0,1.0,Rainy,No,Winter,54.78
HOSP-010,2024-12-02,Rawalpindi,Surgical,Surgical Ward,25.0,121.0,53.0,111.0,88.0,19.0,19.0,14.0,46.444445790760604,84.75799383371613,5.35,40.0,0.0,Clear,No,Winter,55.78
HOSP-010,2024-12-03,Rawalpindi,Surgical,Surgical Ward,31.0,125.0,50.0,123.0,83.0,19.0,14.0,14.0,49.0,88.18112246835643,4.09,28.0,1.0,Clear,No,Winter,59.71
HOSP-010,2024-12-04,Rawalpindi,Surgical,Surgical Ward,34.0,97.0,53.0,106.0,78.0,22.0,22.0,13.0,47.0,85.0,2.87,24.0,4.0,Clear,No,Winter,57.61
HOSP-010,2024-12-05,Rawalpindi,Surgical,Surgical Ward,30.0,79.0,53.0,98.0,64.0,21.0,23.0,11.0,42.424651555949666,77.0,3.8,33.0,1.0,Clear,No,Winter,60.49
HOSP-010,2024-12-06,Rawalpindi,Surgical,Surgical Ward,37.0,60.0,48.0,102.0,43.0,32.0,41.0,8.0,28.0,59.0,5.36,37.0,0.0,Stormy,No,Winter,70.34
HOSP-010,2024-12-07,Rawalpindi,Surgical,Surgical Ward,38.0,116.0,26.0,103.0,77.0,39.0,35.0,11.0,44.0,73.0,5.19,27.0,4.0,Foggy,No,Winter,57.22
HOSP-010,2024-12-08,Rawalpindi,Surgical,Surgical Ward,41.0,82.0,37.0,96.0,64.0,37.0,18.0,12.0,32.0,56.0,3.38,35.0,2.0,Clear,No,Winter,60.0
HOSP-010,2024-12-09,Rawalpindi,Surgical,Surgical Ward,16.0,125.0,34.0,108.0,67.0,29.0,22.0,13.0,34.0,70.0,3.34,18.0,2.0,Foggy,No,Winter,61.71
HOSP-010,2024-12-10,Rawalpindi,Surgical,Surgical Ward,21.0,70.0,51.0,94.0,48.0,34.0,34.0,9.0,30.0,49.0,4.29,30.0,1.0,Stormy,No,Winter,66.2
HOSP-010,2024-12-11,Rawalpindi,Surgical,Surgical Ward,27.0,111.0,46.0,100.0,84.0,21.0,30.0,14.0,52.0,87.0,4.3,31.0,4.0,Foggy,No,Winter,54.35
HOSP-010,2024-12-12,Rawalpindi,Surgical,Surgical Ward,17.0,79.0,37.0,77.0,56.0,23.0,17.0,8.0,37.0,68.0,3.45,21.0,3.0,Clear,No,Winter,57.89
HOSP-010,2024-12-13,Rawalpindi,Surgical,Surgical Ward,18.0,106.0,33.0,99.0,58.0,17.0,16.0,11.0,34.0,69.0,2.32,32.0,1.0,Rainy,No,Winter,63.06
HOSP-010,2024-12-14,Rawalpindi,Surgical,Surgical Ward,18.0,103.0,19.0,81.0,59.0,27.0,13.0,9.0,27.0,45.0,3.49,41.0,1.0,Foggy,No,Winter,57.86
HOSP-010,2024-12-15,Rawalpindi,Surgical,Surgical Ward,36.0,119.0,47.0,116.0,86.0,28.0,23.0,14.0,50.0,88.0,3.98,22.0,3.0,Clear,No,Winter,57.43
HOSP-010,2024-12-16,Rawalpindi,Surgical,Surgical Ward,30.0,118.0,52.0,111.0,89.0,21.0,14.0,13.0,51.0,81.0,4.64,40.0,2.0,Foggy,No,Winter,55.5
HOSP-010,2024-12-17,Rawalpindi,Surgical,Surgical Ward,33.0,77.0,42.0,106.0,46.0,13.90613714070836,11.0,10.0,32.0,59.0,2.98,6.0,0.0,Foggy,No,Winter,69.74
HOSP-010,2024-12-18,Rawalpindi,Surgical,Surgical Ward,28.0,62.0,49.0,91.0,48.0,16.0,8.0,8.0,36.0,59.0,4.22,30.0,3.0,Clear,No,Winter,65.47
HOSP-010,2024-12-19,Rawalpindi,Surgical,Surgical Ward,33.0,115.0,19.0,108.0,59.0,30.0,26.0,11.0,38.0,71.0,3.28,24.0,2.0,Clear,No,Winter,64.67
HOSP-010,2024-12-20,Rawalpindi,Surgical,Surgical Ward,20.0,125.0,38.0,107.0,76.0,25.0,17.0,12.0,40.0,74.0,5.13,28.0,0.0,Clear,No,Winter,58.47
HOSP-010,2024-12-21,Rawalpindi,Surgical,Surgical Ward,17.0,73.0,53.0,83.0,60.0,24.0,21.0,8.0,32.0,65.0,4.29,19.0,0.0,Hot,No,Winter,58.04
HOSP-010,2024-12-22,Lahore,Surgical,Surgical Ward,19.0,88.0,51.0,90.0,68.0,11.0,8.0,11.0,37.0,70.0,3.82,24.0,3.0,Rainy,No,Winter,56.96
HOSP-010,2024-12-23,Rawalpindi,Surgical,Surgical Ward,25.0,123.0,40.0,138.0,50.0,36.0,31.0,13.0,39.0,78.0,3.08,36.0,3.0,Stormy,No,Winter,73.4
HOSP-010,2024-12-24,Rawalpindi,Surgical,Surgical Ward,32.0,59.0,54.0,106.0,39.0,32.0,33.0,9.0,38.0,65.0,4.29,31.0,1.0,Rainy,No,Winter,73.1
HOSP-010,2024-12-25,Rawalpindi,Surgical,Surgical Ward,17.0,97.0,23.0,102.0,35.0,30.0,36.0,10.0,33.0,62.0,4.99,29.74062791953555,0.0,Foggy,Yes,Winter,74.45
HOSP-010,2024-12-26,Rawalpindi,Surgical,Surgical Ward,37.0,67.0,45.0,104.0,45.0,22.0,21.0,8.0,39.0,67.0,4.29,22.0,3.0,Hot,No,Winter,69.8
HOSP-010,2024-12-27,Rawalpindi,Surgical,Surgical Ward,17.0,120.0,50.0,95.0,92.0,31.221367568603064,33.0,11.0,38.0,72.0,5.82,39.0,3.0,Clear,No,Winter,50.8
HOSP-010,2024-12-28,Rawalpindi,Surgical,Surgical Ward,21.0,75.0,48.0,89.0,55.0,28.9941236077807,33.0,9.0,29.0,58.0,3.23,28.0,5.0,Rainy,No,Winter,61.81
HOSP-010,2024-12-29,Rawalpindi,Surgical,Surgical Ward,32.0,112.0,33.0,120.0,57.0,33.69441163010743,36.0,14.0,35.0,75.0,2.87,33.0,1.0,Clear,No,Winter,67.8
HOSP-010,2024-12-30,Rawalpindi,Surgical,Surgical Ward,17.0,122.0,52.0,110.0,81.0,34.0,19.0,11.0,41.0,76.0,4.06,28.0,1.0,Rainy,No,Winter,57.59
HOSP-011,2024-01-01,Faisalabad,Emergency,Emergency Ward,36.0,53.0,36.0,90.0,35.0,34.0,38.0,8.0,35.0,49.0,5.6,27.0,2.0,Stormy,Yes,Winter,72.0
HOSP-011,2024-01-02,Faisalabad,Emergency,Emergency Ward,25.0,48.0,48.0,86.0,35.0,29.0,40.0,8.0,26.0,48.0,5.31,31.0,1.0,Foggy,No,Winter,71.07
HOSP-011,2024-01-03,Faisalabad,Emergency,Emergency Ward,26.0,70.0,30.0,91.0,35.0,27.0,12.0,9.0,27.0,53.0,4.0,30.0,0.0,Rainy,No,Winter,72.22
HOSP-011,2024-01-04,Lahore,Emergency,Emergency Ward,36.0,52.0,46.0,102.0,32.0,36.0,33.0,10.0,27.0,54.0,3.54,26.0,3.0,Rainy,No,Winter,76.12
HOSP-011,2024-01-05,Faisalabad,Emergency,Emergency Ward,26.0,43.0,34.0,83.0,20.0,19.0,10.0,6.0,29.0,53.0,5.83,31.0,3.0,Rainy,No,Winter,80.58
HOSP-011,2024-01-06,Faisalabad,Emergency,Emergency Ward,17.0,39.0,41.0,69.0,28.0,19.0,17.0,7.0,22.0,34.0,4.73,31.0,2.0,Stormy,No,Winter,71.13
HOSP-011,2024-01-07,Faisalabad,Emergency,Emergency Ward,25.0,54.0,35.0,75.0,39.0,32.0,23.0,6.0,24.0,46.0,6.53,38.0,1.0,Clear,No,Winter,65.79
HOSP-011,2024-01-08,Faisalabad,Emergency,Emergency Ward,40.0,72.0,47.0,124.0,35.0,19.0,20.0,10.0,38.0,69.0,3.39,29.0,0.0,Stormy,No,Winter,77.99
HOSP-011,2024-01-09,Faisalabad,Emergency,Emergency Ward,26.0,59.0,40.0,87.0,38.0,33.0,26.0,9.0,35.0,56.0,2.65,18.0,1.0,Foggy,No,Winter,69.6
HOSP-011,2024-01-10,Faisalabad,Emergency,Emergency Ward,17.0,43.0,21.0,57.0,24.0,22.0,18.0,5.0,16.0,34.0,4.12,27.0,1.0,Rainy,No,Winter,70.37
HOSP-011,2024-01-11,Faisalabad,Emergency,Emergency Ward,17.0,51.0,20.0,60.0,28.0,27.0,27.0,5.0,24.0,35.0,4.62,31.33927584525555,0.0,Clear,No,Winter,68.18
HOSP-011,2024-01-12,Faisalabad,Emergency,Emergency Ward,39.0,72.0,47.0,114.0,44.0,26.0,32.0,12.0,41.0,71.0,4.32,18.0,4.0,Foggy,No,Winter,72.15
HOSP-011,2024-01-13,Faisalabad,Emergency,Emergency Ward,38.0,60.0,52.0,109.0,41.0,19.0,11.0,9.0,32.0,64.0,4.01,27.0,2.0,Stormy,No,Winter,72.67
HOSP-011,2024-01-14,Faisalabad,Emergency,Emergency Ward,41.0,55.0,27.0,90.0,33.0,8.0,6.0,9.0,26.0,47.0,2.31,29.0,0.0,Foggy,No,Winter,73.17
HOSP-011,2024-01-15,Faisalabad,Emergency,Emergency Ward,37.0,75.0,38.0,121.0,29.0,12.0,3.0,10.0,41.0,65.0,1.93,30.0,3.0,Foggy,No,Winter,80.67
HOSP-011,2024-01-16,Faisalabad,Emergency,Emergency Ward,35.0,62.0,23.0,90.0,30.0,23.0,28.0,7.0,23.0,46.0,4.93,33.0,1.0,Foggy,No,Winter,75.0
HOSP-011,2024-01-17,Faisalabad,Emergency,Emergency Ward,27.0,79.0,44.0,115.0,35.0,36.0,14.0,9.0,39.67196325975787,71.0,3.11,31.0,2.0,Rainy,No,Winter,76.67
HOSP-011,2024-01-18,Faisalabad,Emergency,Emergency Ward,41.0,81.0,22.0,117.0,27.0,38.0,35.0,8.0,30.0,60.0,2.84,31.0,2.0,Rainy,No,Winter,81.25
HOSP-011,2024-01-19,Faisalabad,Emergency,Emergency Ward,38.0,57.0,51.0,107.0,39.0,19.0,7.0,9.0,33.0,62.0,3.8,21.0,3.0,Foggy,No,Winter,73.29
HOSP-011,2024-01-20,Faisalabad,Emergency,Emergency Ward,23.0,53.0,37.0,76.0,37.0,13.0,12.0,7.0,27.0,44.0,3.8,43.0,0.0,Rainy,No,Winter,67.26
HOSP-011,2024-01-21,Faisalabad,Emergency,Emergency Ward,41.0,73.0,38.0,95.0,57.0,20.0,18.0,11.0,41.0,73.0,6.81,5.0,3.0,Foggy,No,Winter,62.5
HOSP-011,2024-01-22,Faisalabad,Emergency,Emergency Ward,25.0,71.0,42.0,100.0,38.0,24.0,21.0,10.0,30.0,54.0,4.96,20.0,0.0,Clear,No,Winter,72.46
HOSP-011,2024-01-23,Faisalabad,Emergency,Emergency Ward,24.0,59.0,52.0,101.0,34.0,17.0,3.0,10.0,28.0,53.0,2.51,24.0,2.0,Foggy,No,Winter,74.81
HOSP-011,2024-01-24,Faisalabad,Emergency,Emergency Ward,17.0,71.0,54.0,115.0,27.0,7.0,3.0,9.0,27.0,49.0,3.72,21.0,2.0,Rainy,No,Winter,80.99
HOSP-011,2024-01-25,Faisalabad,Emergency,Emergency Ward,19.0,42.0,22.0,63.0,20.0,19.0,14.0,5.0,21.0,37.0,3.31,32.0,1.0,Stormy,No,Winter,75.9
HOSP-011,2024-01-26,Faisalabad,Emergency,Emergency Ward,17.0,43.0,28.0,57.0,31.0,25.0,24.0,6.0,25.0,44.0,3.71,30.0,5.0,Hot,No,Winter,64.77
HOSP-011,2024-01-27,Faisalabad,Emergency,Emergency Ward,28.0,48.0,54.0,95.0,35.0,27.0,20.0,8.0,31.0,54.0,2.85,36.0,2.0,Stormy,No,Winter,73.08
HOSP-011,2024-01-28,Faisalabad,Emergency,Emergency Ward,40.0,52.0,31.0,81.0,42.0,12.0,18.0,9.0,27.0,50.0,5.41,22.0,2.0,Clear,No,Winter,65.85
HOSP-011,2024-01-29,Faisalabad,Emergency,Emergency Ward,31.0,40.0,19.0,71.0,19.0,14.0,13.0,5.0,25.0,43.0,4.56,26.0,1.0,Foggy,No,Winter,78.89
HOSP-011,2024-01-30,Lahore,Emergency,Emergency Ward,40.0,63.0,29.0,101.0,31.0,10.0,6.0,8.0,37.0,61.0,4.75,31.0,0.0,Rainy,No,Winter,76.52
HOSP-011,2024-01-31,Faisalabad,Emergency,Emergency Ward,33.0,52.0,50.0,91.0,44.0,31.0,30.0,8.0,29.0,52.0,4.22,31.0,1.0,Foggy,No,Winter,67.41
HOSP-011,2024-02-01,Faisalabad,Emergency,Emergency Ward,19.0,54.0,47.0,96.0,24.0,26.0,5.0,8.0,24.0,51.0,5.23,29.0,1.0,Foggy,No,Winter,80.0
HOSP-011,2024-02-02,Faisalabad,Emergency,Emergency Ward,40.0,82.0,37.0,109.0,50.0,18.0,22.0,10.0,38.0,68.0,2.04,18.0,1.0,Rainy,No,Winter,68.55
HOSP-011,2024-02-03,Faisalabad,Emergency,Emergency Ward,28.0,65.0,31.0,88.0,36.0,29.0,22.0,9.0,34.0,58.0,4.51,33.0,1.0,Clear,No,Winter,70.97
HOSP-011,2024-02-04,Lahore,Emergency,Emergency Ward,24.0,70.0,47.0,108.0,33.0,28.0,31.0,9.0,28.0,57.0,4.65,41.0,4.0,Rainy,No,Winter,76.6
HOSP-011,2024-02-05,Faisalabad,Emergency,Emergency Ward,25.0,68.0,47.0,102.0,38.0,37.0,40.0,11.0,33.0,64.0,4.52,32.0,2.0,Clear,No,Winter,72.86
HOSP-011,2024-02-06,Faisalabad,Emergency,Emergency Ward,21.0,63.0,23.0,86.0,21.0,25.0,25.0,6.0,24.0,47.0,4.05,21.0,3.0,Clear,No,Winter,80.37
HOSP-011,2024-02-07,Faisalabad,Emergency,Emergency Ward,41.0,77.0,49.0,143.0,24.0,39.0,40.0,11.0,34.0,70.0,4.35,47.0,1.0,Stormy,No,Winter,85.63
